,timestamp,top_accel_x,top_accel_y,top_accel_z,top_mag_x,top_mag_y,top_mag_z,top_gy_x,top_gy_y,top_gy_z,top_q0,top_qx,top_qy,top_qz,top_yaw,top_pitch,top_roll,top_temperature,bottom_accel_x,bottom_accel_y,bottom_accel_z,bottom_mag_x,bottom_mag_y,bottom_mag_z,bottom_gy_x,bottom_gy_y,bottom_gy_z,bottom_q0,bottom_qx,bottom_qy,bottom_qz,bottom_yaw,bottom_pitch,bottom_roll,bottom_temperature,action
0,323342,9.52,-33.26,-1388.55,-0.05,4.26,-0.02,-348,-109,-472,0.07,0.70,-0.60,-0.39,-91.25,27.35,140.10,30.97,-607.85,737.98,623.72,-0.93,1.42,0.14,-348,-109,-472,0.09,0.65,-0.56,-0.51,-100.03,33.70,124.28,29.82,male2_streching_leg
1,323400,8.18,-32.71,-1387.70,-0.41,5.07,-0.38,-348,-109,-472,0.07,0.69,-0.60,-0.40,-92.15,27.50,139.79,30.96,-608.52,738.83,617.25,-1.26,1.83,-0.07,-348,-113,-475,0.09,0.64,-0.56,-0.51,-101.20,33.97,123.27,29.82,male2_streching_leg
2,323455,9.22,-34.06,-1403.08,-0.56,4.69,-0.42,-348,-113,-475,0.07,0.68,-0.60,-0.41,-93.36,28.22,138.17,30.97,-606.14,738.16,609.68,-0.72,1.98,0.17,-348,-113,-475,0.09,0.64,-0.56,-0.52,-102.15,34.26,122.03,29.82,male2_streching_leg
3,323511,16.78,-31.43,-1406.80,0.04,4.36,0.05,-348,-113,-475,0.07,0.68,-0.60,-0.41,-93.82,28.26,137.68,30.95,-602.11,738.89,610.90,-0.50,0.99,0.17,-358,-44,-475,0.10,0.64,-0.55,-0.53,-101.55,34.27,120.79,29.80,male2_streching_leg
4,323566,20.14,-28.81,-1403.50,0.25,3.33,0.45,-358,-44,-475,0.08,0.69,-0.59,-0.42,-92.21,28.45,136.37,30.99,-598.63,736.27,612.37,-0.45,-0.68,-0.21,-358,-44,-475,0.11,0.65,-0.55,-0.52,-99.57,33.87,121.31,29.82,male2_streching_leg
5,323622,12.45,-34.24,-1399.54,0.59,2.17,0.32,-358,-44,-475,0.09,0.70,-0.58,-0.40,-90.26,27.56,138.10,30.97,-619.38,734.31,619.20,-0.29,-0.88,-0.15,-358,-44,-475,0.11,0.66,-0.54,-0.51,-97.95,33.61,122.77,29.81,male2_streching_leg
6,323677,2.62,-31.86,-1389.10,0.38,2.88,0.49,-359,-49,-470,0.08,0.70,-0.58,-0.40,-89.37,27.31,139.14,30.97,-610.60,738.04,622.80,-0.37,0.12,-0.07,-359,-49,-470,0.11,0.66,-0.55,-0.51,-97.29,33.37,123.81,29.81,male2_streching_leg
7,323732,11.11,-28.02,-1386.84,0.21,3.63,0.24,-359,-49,-470,0.09,0.70,-0.58,-0.40,-89.58,27.60,138.46,30.98,-610.23,735.35,620.36,-0.44,0.50,0.02,-359,-49,-470,0.11,0.66,-0.54,-0.51,-97.69,33.64,122.89,29.81,male2_streching_leg
8,323788,10.13,-33.94,-1392.03,0.16,3.60,0.25,-361,-120,-462,0.08,0.70,-0.59,-0.40,-91.00,27.51,139.27,30.98,-607.67,732.73,622.31,-0.63,0.20,-0.14,-361,-120,-462,0.09,0.65,-0.56,-0.51,-100.22,33.82,123.66,29.84,male2_streching_leg
9,323844,10.13,-32.41,-1391.42,0.17,3.23,0.18,-361,-120,-462,0.07,0.69,-0.60,-0.40,-92.74,27.63,139.55,30.98,-610.90,736.21,616.64,-0.70,0.14,-0.21,-361,-120,-462,0.08,0.64,-0.57,-0.51,-101.47,33.88,124.04,29.83,male2_streching_leg
10,323899,7.14,-31.98,-1385.62,0.10,3.64,0.33,-361,-120,-462,0.06,0.68,-0.61,-0.39,-93.41,27.43,140.19,30.98,-610.29,734.68,620.91,-0.50,0.56,0.06,-361,-37,-499,0.09,0.65,-0.56,-0.51,-99.97,33.52,124.49,29.82,male2_streching_leg
11,323955,13.49,-30.21,-1391.24,0.14,3.79,0.21,-361,-37,-499,0.08,0.70,-0.59,-0.40,-90.63,27.29,139.43,30.98,-611.82,736.15,620.24,-0.60,0.51,0.02,-361,-37,-499,0.10,0.66,-0.55,-0.51,-97.80,33.33,124.01,29.81,male2_streching_leg
12,324012,15.69,-28.32,-1391.05,0.21,3.52,0.12,-361,-37,-499,0.09,0.71,-0.58,-0.39,-89.04,27.07,139.34,30.98,-610.23,735.29,621.83,-0.40,0.18,-0.05,-343,-49,-474,0.11,0.66,-0.54,-0.51,-96.96,33.25,123.79,29.83,male2_streching_leg
13,324066,10.19,-27.28,-1392.15,0.31,3.44,0.38,-343,-49,-474,0.09,0.71,-0.58,-0.40,-88.94,27.24,138.93,30.97,-606.45,736.69,620.42,-0.36,-0.24,-0.08,-343,-49,-474,0.11,0.66,-0.54,-0.51,-97.12,33.40,123.08,29.82,male2_streching_leg
14,324122,8.48,-34.91,-1397.28,0.26,2.69,0.38,-343,-49,-474,0.09,0.71,-0.58,-0.40,-88.96,27.43,138.59,30.94,-611.33,735.53,623.41,-0.27,-0.24,-0.01,-343,-49,-474,0.11,0.66,-0.54,-0.51,-97.28,33.63,122.62,29.83,male2_streching_leg
15,324177,7.26,-30.03,-1385.13,0.35,3.30,0.43,-351,-113,-499,0.08,0.70,-0.59,-0.40,-89.93,27.38,139.22,30.99,-610.29,730.71,623.54,-0.53,0.29,0.21,-351,-113,-499,0.10,0.65,-0.55,-0.50,-98.33,33.46,124.48,29.81,male2_streching_leg
16,324232,-1.04,-22.71,-1383.12,-0.15,3.90,0.34,-351,-113,-499,0.08,0.70,-0.59,-0.39,-90.87,27.36,139.86,30.96,-618.29,739.32,638.85,-1.21,1.68,0.31,-351,-113,-499,0.09,0.65,-0.56,-0.51,-99.55,33.74,124.15,29.81,male2_streching_leg
17,324289,-10.50,-31.68,-1373.84,-0.72,4.62,-0.70,-361,-116,-502,0.07,0.69,-0.60,-0.39,-91.40,27.39,140.41,30.96,-614.07,728.03,622.19,-1.59,1.83,-0.34,-361,-116,-502,0.09,0.65,-0.56,-0.50,-99.83,33.80,124.96,29.82,male2_streching_leg
18,324344,9.28,-40.47,-1400.15,-1.08,5.53,-0.53,-361,-116,-502,0.07,0.69,-0.60,-0.39,-91.93,27.64,140.13,30.97,-605.71,734.80,614.69,-0.74,2.82,0.45,-361,-116,-502,0.09,0.64,-0.56,-0.51,-100.43,33.85,124.44,29.80,male2_streching_leg
19,324400,29.60,-22.89,-1397.89,0.37,4.61,0.18,-359,-104,-474,0.07,0.69,-0.61,-0.39,-92.17,27.03,140.43,30.97,-589.60,744.93,604.74,-0.23,-0.14,-0.05,-359,-104,-474,0.09,0.64,-0.57,-0.50,-100.46,33.10,124.87,29.82,male2_streching_leg
20,324455,20.81,-22.89,-1409.36,0.64,2.15,0.44,-359,-104,-474,0.07,0.69,-0.61,-0.39,-92.70,26.76,140.11,30.96,-611.45,743.71,620.91,-0.20,-2.20,-0.44,-359,-104,-474,0.09,0.64,-0.57,-0.50,-100.28,32.79,125.61,29.82,male2_streching_leg
21,324513,3.60,-31.49,-1384.46,1.06,0.19,0.72,-359,-104,-474,0.07,0.69,-0.61,-0.38,-92.24,26.19,141.65,30.96,-620.91,726.68,634.09,-0.49,-2.69,-0.48,-354,-120,-496,0.09,0.62,-0.55,-0.55,-105.92,35.70,117.07,29.84,male2_streching_leg
22,324582,-8.24,-38.33,-1376.22,0.37,2.35,0.31,-354,-120,-496,0.07,0.67,-0.59,-0.44,-96.32,30.38,133.79,30.98,-617.74,732.85,632.69,-0.61,1.94,0.22,-354,-120,-496,0.10,0.57,-0.51,-0.64,-115.45,38.33,101.21,29.83,male2_streching_leg
23,324664,7.02,-31.86,-1388.18,-0.19,5.10,0.12,-343,-49,-470,0.09,0.64,-0.56,-0.52,-101.60,34.64,121.70,30.97,-604.25,737.73,617.55,-0.66,1.34,0.01,-343,-49,-470,0.11,0.60,-0.51,-0.61,-109.50,37.95,106.45,29.81,male2_streching_leg
24,324720,10.50,-27.04,-1389.77,0.21,3.40,0.12,-343,-49,-470,0.09,0.66,-0.56,-0.49,-96.89,33.14,126.49,30.97,-610.35,735.72,623.35,-0.69,-0.02,-0.18,-343,-49,-470,0.12,0.62,-0.51,-0.58,-105.00,37.11,111.45,29.82,male2_streching_leg
25,324776,3.66,-26.06,-1384.64,0.18,3.11,0.08,-344,-120,-458,0.08,0.67,-0.57,-0.46,-95.25,31.46,131.18,30.95,-615.17,732.24,632.63,-0.53,0.00,-0.04,-344,-120,-458,0.10,0.62,-0.54,-0.56,-104.50,36.24,116.04,29.82,male2_streching_leg
26,324833,-1.89,-27.28,-1384.28,0.07,3.68,0.32,-344,-120,-458,0.08,0.67,-0.59,-0.45,-95.41,30.72,133.40,30.96,-613.89,734.80,630.98,-0.56,0.96,0.05,-344,-120,-458,0.09,0.62,-0.55,-0.55,-104.75,35.97,117.48,29.82,male2_streching_leg
27,324888,5.80,-28.44,-1385.62,0.05,3.91,0.17,-344,-120,-458,0.07,0.67,-0.59,-0.44,-95.71,30.37,134.23,30.99,-607.30,730.59,622.07,-0.52,0.74,-0.12,-348,-41,-340,0.09,0.62,-0.55,-0.55,-105.02,35.98,117.24,29.81,male2_streching_leg
28,324943,10.44,-33.02,-1388.67,-0.04,3.52,0.08,-348,-41,-340,0.07,0.67,-0.59,-0.44,-95.90,30.45,133.93,30.98,-611.57,735.47,627.62,-0.61,0.27,0.02,-348,-41,-340,0.09,0.62,-0.55,-0.55,-104.34,35.67,118.42,29.81,male2_streching_leg
29,324998,8.54,-32.17,-1384.28,0.34,3.53,0.29,-348,-41,-340,0.07,0.67,-0.59,-0.43,-95.26,29.90,135.21,30.99,-613.53,734.62,631.23,-0.51,0.18,-0.05,-361,-113,-475,0.09,0.62,-0.55,-0.56,-105.69,36.06,116.73,29.82,male2_streching_leg
30,325056,-2.93,-31.80,-1381.77,0.18,3.52,0.02,-361,-113,-475,0.07,0.67,-0.59,-0.45,-96.60,30.97,132.81,30.98,-619.57,732.24,633.61,-0.69,0.77,0.01,-361,-113,-475,0.09,0.62,-0.55,-0.56,-105.60,36.19,116.82,29.79,male2_streching_leg
31,325111,1.16,-32.23,-1379.46,-0.08,4.13,-0.03,-361,-113,-475,0.07,0.67,-0.59,-0.44,-95.89,30.54,134.07,30.99,-613.77,733.03,633.36,-0.85,1.37,0.05,-361,-113,-475,0.09,0.62,-0.55,-0.55,-104.90,35.91,117.97,29.81,male2_streching_leg
32,325167,6.29,-30.40,-1382.20,-0.19,4.66,-0.05,-346,-29,-474,0.08,0.69,-0.58,-0.43,-92.99,29.79,135.48,30.99,-608.89,737.00,630.31,-0.76,1.49,0.18,-346,-29,-474,0.10,0.64,-0.54,-0.53,-100.11,34.99,120.31,29.82,male2_streching_leg
33,325223,7.57,-29.36,-1393.13,-0.02,4.46,0.03,-346,-29,-474,0.09,0.70,-0.57,-0.42,-90.41,29.15,136.26,30.98,-613.40,737.43,620.91,-0.56,0.92,-0.04,-346,-29,-474,0.11,0.65,-0.53,-0.53,-98.65,34.91,119.91,29.81,male2_streching_leg
34,325278,2.69,-30.40,-1391.85,0.08,3.31,0.45,-346,-36,-470,0.09,0.70,-0.57,-0.42,-89.32,28.90,136.61,30.99,-612.43,734.86,624.82,-0.56,-0.04,-0.25,-346,-36,-470,0.11,0.66,-0.53,-0.52,-97.39,34.52,121.25,29.82,male2_streching_leg
35,325334,7.39,-31.25,-1387.33,0.31,3.02,0.60,-346,-36,-470,0.09,0.71,-0.57,-0.41,-88.62,28.50,137.38,30.97,-611.02,734.31,633.06,-0.55,-0.53,-0.06,-346,-36,-470,0.11,0.66,-0.53,-0.52,-96.62,34.19,122.20,29.83,male2_streching_leg
36,325389,1.59,-27.53,-1372.74,0.08,3.39,0.28,-346,-36,-470,0.09,0.71,-0.57,-0.40,-87.84,27.86,138.69,31.00,-612.55,732.54,635.25,-0.49,0.60,0.21,-361,-120,-475,0.10,0.65,-0.54,-0.52,-98.58,34.52,121.97,29.81,male2_streching_leg
37,325446,-1.83,-32.90,-1381.90,0.18,3.94,0.01,-361,-120,-475,0.08,0.69,-0.58,-0.42,-91.82,29.21,136.88,30.96,-617.80,730.90,632.08,-0.58,0.82,0.05,-361,-120,-475,0.09,0.64,-0.55,-0.53,-101.69,35.31,120.52,29.81,male2_streching_leg
38,325500,6.71,-28.14,-1380.00,-0.23,4.12,0.01,-361,-120,-475,0.07,0.68,-0.59,-0.42,-93.55,29.49,136.57,30.99,-611.33,730.71,638.98,-0.72,1.13,0.12,-344,-120,-472,0.09,0.63,-0.55,-0.54,-103.13,35.46,119.94,29.84,male2_streching_leg
39,325556,2.93,-30.88,-1384.64,0.05,4.41,-0.06,-344,-120,-472,0.07,0.68,-0.60,-0.42,-94.17,29.46,136.63,30.96,-612.49,731.99,627.56,-0.67,1.13,0.19,-344,-120,-472,0.09,0.63,-0.56,-0.53,-103.11,35.22,120.76,29.84,male2_streching_leg
40,325612,4.82,-32.47,-1387.45,0.09,4.29,-0.02,-344,-120,-472,0.07,0.68,-0.60,-0.42,-94.22,29.19,137.16,30.98,-613.34,735.84,629.27,-0.50,0.78,0.09,-334,-120,-462,0.09,0.63,-0.56,-0.54,-103.73,35.31,120.25,29.81,male2_streching_leg
41,325667,9.58,-27.95,-1387.51,0.07,3.55,0.23,-334,-120,-462,0.07,0.67,-0.60,-0.43,-95.13,29.63,135.89,30.99,-614.07,738.95,632.20,-0.50,-0.15,-0.03,-334,-120,-462,0.09,0.63,-0.56,-0.54,-103.99,35.26,120.02,29.82,male2_streching_leg
42,325723,1.89,-26.67,-1382.02,0.20,3.07,0.48,-334,-120,-462,0.07,0.68,-0.60,-0.42,-94.88,29.22,136.68,30.99,-612.73,735.84,633.30,-0.51,-0.14,-0.05,-334,-120,-462,0.08,0.63,-0.56,-0.53,-103.50,34.94,121.06,29.81,male2_streching_leg
43,325778,2.99,-29.60,-1383.06,0.35,3.30,0.38,-348,-113,-469,0.07,0.68,-0.60,-0.41,-94.08,28.45,138.29,30.97,-613.95,728.76,635.93,-0.43,0.08,0.10,-348,-113,-469,0.08,0.64,-0.57,-0.51,-101.71,34.10,124.02,29.82,male2_streching_leg
44,325835,0.12,-30.03,-1381.16,0.17,3.65,0.17,-348,-113,-469,0.06,0.68,-0.61,-0.40,-93.27,27.78,139.83,30.97,-614.56,734.07,632.45,-0.61,0.76,0.02,-348,-113,-469,0.08,0.64,-0.57,-0.51,-101.95,34.21,123.69,29.84,male2_streching_leg
45,325889,-1.46,-31.74,-1381.71,0.10,3.77,0.01,-354,-116,-475,0.06,0.69,-0.61,-0.39,-93.17,27.63,140.22,30.97,-616.88,730.71,634.64,-0.69,0.85,0.12,-354,-116,-475,0.08,0.64,-0.57,-0.50,-101.02,33.73,125.52,29.82,male2_streching_leg
46,325945,-0.06,-32.78,-1378.11,-0.18,4.39,-0.09,-354,-116,-475,0.06,0.69,-0.61,-0.39,-92.88,27.36,140.94,30.97,-613.16,731.08,635.99,-0.86,1.59,0.21,-354,-116,-475,0.08,0.64,-0.57,-0.50,-101.27,33.84,125.22,29.82,male2_streching_leg
47,326002,5.13,-30.82,-1379.15,-0.08,4.62,0.05,-354,-116,-475,0.06,0.69,-0.61,-0.39,-93.06,27.42,140.67,30.99,-612.06,734.62,634.28,-0.66,1.31,0.09,-349,-111,-474,0.08,0.64,-0.57,-0.51,-101.63,33.96,124.44,29.84,male2_streching_leg
48,326057,3.72,-28.02,-1384.09,-0.05,4.41,0.08,-349,-111,-474,0.07,0.68,-0.61,-0.40,-93.39,27.81,139.60,30.97,-616.03,733.40,631.35,-0.47,0.94,0.00,-349,-111,-474,0.08,0.64,-0.57,-0.51,-101.27,33.85,124.68,29.80,male2_streching_leg
49,326113,-0.43,-33.26,-1387.82,0.09,4.04,0.46,-349,-111,-474,0.06,0.69,-0.61,-0.39,-92.69,27.26,140.81,30.97,-617.98,732.48,630.74,-0.61,1.30,0.33,-361,-41,-475,0.09,0.65,-0.57,-0.50,-99.40,33.47,125.47,29.82,male2_streching_leg
50,326169,3.30,-23.50,-1378.91,0.20,4.68,0.48,-361,-41,-475,0.07,0.70,-0.59,-0.39,-90.26,27.00,140.63,30.98,-609.44,735.53,630.80,-0.47,1.46,0.46,-361,-41,-475,0.10,0.66,-0.56,-0.50,-97.32,33.03,125.72,29.80,male2_streching_leg
51,326224,5.55,-28.75,-1386.54,-0.08,3.89,0.14,-361,-41,-475,0.08,0.71,-0.59,-0.38,-88.67,26.41,141.34,30.98,-610.17,728.76,629.70,-0.50,0.28,-0.01,-361,-41,-475,0.10,0.67,-0.55,-0.49,-95.84,32.63,126.68,29.83,male2_streching_leg
52,326280,5.80,-29.72,-1386.72,0.13,3.52,0.05,-334,-51,-469,0.08,0.72,-0.59,-0.37,-87.48,25.66,142.68,30.98,-612.30,731.08,625.73,-0.62,0.08,-0.05,-334,-51,-469,0.10,0.67,-0.55,-0.48,-94.82,32.17,127.93,29.82,male2_streching_leg
53,326334,-2.38,-31.19,-1380.31,0.11,3.50,-0.04,-334,-51,-469,0.08,0.72,-0.59,-0.37,-87.33,25.86,142.53,30.96,-616.76,731.99,635.01,-0.69,0.60,-0.12,-334,-51,-469,0.10,0.67,-0.55,-0.49,-95.21,32.64,126.95,29.82,male2_streching_leg
54,326391,-1.95,-33.33,-1381.10,0.04,4.26,-0.01,-346,-53,-335,0.07,0.71,-0.60,-0.38,-89.37,26.39,142.08,30.99,-610.53,731.63,635.07,-0.56,0.97,0.00,-346,-53,-335,0.09,0.66,-0.57,-0.49,-97.83,32.82,127.17,29.83,male2_streching_leg
55,326446,1.16,-30.40,-1385.62,-0.18,3.96,-0.14,-346,-53,-335,0.07,0.70,-0.61,-0.38,-91.22,26.58,141.99,30.97,-612.92,732.91,635.38,-0.69,0.84,0.09,-346,-53,-335,0.08,0.65,-0.57,-0.49,-99.64,33.19,126.45,29.79,male2_streching_leg
56,326502,0.67,-29.36,-1381.47,0.27,4.02,0.14,-346,-53,-335,0.06,0.69,-0.61,-0.39,-92.56,27.10,141.14,30.96,-608.22,733.52,633.30,-0.56,0.78,-0.17,-361,-113,-472,0.08,0.64,-0.57,-0.51,-101.75,33.99,124.13,29.83,male2_streching_leg
57,326558,-3.36,-29.17,-1387.27,-0.08,3.72,-0.07,-361,-113,-472,0.07,0.68,-0.61,-0.41,-94.05,28.39,138.54,30.99,-615.78,733.83,633.61,-0.53,0.68,0.05,-361,-113,-472,0.08,0.63,-0.57,-0.52,-102.94,34.67,122.16,29.81,male2_streching_leg
58,326613,2.44,-32.10,-1380.31,0.13,4.01,0.02,-361,-113,-472,0.07,0.68,-0.61,-0.41,-94.15,28.50,138.37,30.98,-612.73,732.30,632.02,-0.70,1.13,0.11,-361,-116,-472,0.08,0.63,-0.57,-0.52,-103.06,34.70,122.08,29.84,male2_streching_leg
59,326669,0.61,-32.35,-1383.42,0.06,4.27,-0.11,-361,-116,-472,0.06,0.68,-0.61,-0.41,-94.31,28.56,138.30,30.99,-617.31,730.83,632.51,-0.56,1.34,0.11,-361,-116,-472,0.08,0.64,-0.57,-0.52,-102.44,34.44,123.28,29.82,male2_streching_leg
60,326724,2.75,-30.15,-1388.00,-0.18,4.36,0.11,-361,-116,-472,0.06,0.68,-0.61,-0.40,-93.90,28.17,139.20,30.94,-614.50,734.74,633.91,-0.73,1.46,0.27,-361,-116,-472,0.08,0.64,-0.57,-0.52,-102.41,34.34,123.45,29.81,male2_streching_leg
61,326779,8.30,-27.59,-1381.77,0.13,4.10,0.17,-341,-34,-340,0.06,0.68,-0.61,-0.40,-93.53,28.09,139.25,30.96,-609.56,734.92,627.56,-0.74,0.89,0.13,-341,-34,-340,0.08,0.64,-0.57,-0.51,-100.95,33.96,124.35,29.82,male2_streching_leg
62,326845,6.96,-34.36,-1385.25,0.34,3.70,0.22,-341,-34,-340,0.06,0.70,-0.61,-0.36,-90.52,25.33,144.48,30.97,-613.46,733.40,626.59,-0.49,0.32,-0.11,-341,-34,-340,0.08,0.66,-0.57,-0.48,-98.58,32.68,128.04,29.83,male2_streching_leg
63,326900,1.40,-29.48,-1381.04,0.19,3.43,0.17,-359,-111,-474,0.06,0.70,-0.61,-0.37,-91.38,26.28,142.78,30.96,-613.04,729.06,638.18,-0.42,-0.05,-0.11,-359,-111,-474,0.08,0.65,-0.58,-0.49,-99.27,32.89,127.94,29.83,male2_streching_leg
64,326955,0.12,-28.26,-1377.81,0.23,3.54,0.03,-359,-111,-474,0.06,0.69,-0.61,-0.38,-92.08,26.77,142.07,30.96,-617.80,732.12,640.01,-0.61,0.94,0.10,-359,-111,-474,0.08,0.65,-0.58,-0.50,-100.28,33.43,126.62,29.83,male2_streching_leg
65,327012,-2.99,-27.28,-1377.99,-0.05,4.43,0.01,-354,-120,-458,0.06,0.69,-0.62,-0.38,-92.32,26.57,142.69,30.99,-612.67,734.37,635.25,-0.69,1.34,0.08,-354,-120,-458,0.07,0.65,-0.58,-0.49,-100.33,33.09,127.78,29.81,male2_streching_leg
66,327066,4.52,-29.85,-1384.28,-0.12,4.52,0.05,-354,-120,-458,0.06,0.69,-0.62,-0.38,-93.00,26.81,142.18,30.96,-610.84,730.83,626.28,-0.60,1.09,0.20,-354,-120,-458,0.07,0.64,-0.58,-0.50,-101.66,33.64,126.05,29.84,male2_streching_leg
67,327123,4.64,-31.13,-1383.79,0.20,3.80,-0.01,-354,-120,-458,0.06,0.68,-0.62,-0.39,-93.84,27.41,140.93,30.98,-612.92,735.66,635.68,-0.68,0.57,-0.12,-361,-116,-475,0.08,0.63,-0.57,-0.51,-102.74,34.19,124.02,29.83,male2_streching_leg
68,327178,0.49,-29.17,-1380.80,0.12,3.76,0.00,-361,-116,-475,0.06,0.68,-0.61,-0.40,-94.21,27.97,139.57,30.98,-615.84,733.09,634.83,-0.69,0.88,0.07,-361,-116,-475,0.08,0.64,-0.57,-0.51,-102.29,34.10,124.27,29.81,male2_streching_leg
69,327235,1.77,-28.93,-1378.30,-0.11,4.06,0.08,-361,-116,-475,0.06,0.68,-0.61,-0.40,-94.10,28.07,139.33,30.97,-613.65,734.56,634.83,-0.63,1.11,0.16,-344,-41,-502,0.09,0.64,-0.56,-0.51,-100.81,34.07,123.18,29.81,male2_streching_leg
70,327290,6.96,-23.01,-1381.16,-0.02,4.16,0.13,-344,-41,-502,0.08,0.70,-0.59,-0.40,-90.68,27.62,138.92,30.98,-610.78,735.05,630.19,-0.53,0.79,0.14,-344,-41,-502,0.11,0.66,-0.55,-0.51,-97.95,33.58,123.33,29.82,male2_streching_leg
71,327345,2.87,-32.41,-1387.39,0.27,3.71,0.11,-344,-41,-502,0.09,0.71,-0.58,-0.40,-89.17,27.67,138.41,30.98,-615.36,733.34,623.35,-0.41,0.41,-0.18,-344,-41,-502,0.11,0.66,-0.54,-0.51,-97.07,33.81,122.49,29.84,male2_streching_leg
72,327401,-2.26,-31.92,-1385.13,0.25,3.50,0.24,-341,-113,-475,0.08,0.70,-0.58,-0.40,-90.11,27.95,138.59,30.97,-613.89,730.65,640.62,-0.53,0.45,-0.09,-341,-113,-475,0.10,0.65,-0.55,-0.52,-99.38,34.25,122.83,29.83,male2_streching_leg
73,327457,0.00,-29.72,-1374.88,0.10,3.77,0.10,-341,-113,-475,0.07,0.69,-0.59,-0.40,-91.61,28.24,138.72,30.95,-618.53,729.13,638.73,-0.77,1.08,0.08,-341,-113,-475,0.09,0.64,-0.56,-0.52,-100.75,34.61,122.60,29.83,male2_streching_leg
74,327511,-1.83,-28.75,-1380.00,-0.18,4.45,-0.19,-336,-32,-474,0.08,0.70,-0.58,-0.41,-90.66,28.47,138.25,30.99,-617.43,734.31,633.18,-0.91,1.66,0.20,-336,-32,-474,0.10,0.66,-0.54,-0.51,-97.78,34.17,123.20,29.82,male2_streching_leg
75,327570,6.41,-27.83,-1382.32,-0.14,4.56,-0.19,-336,-32,-474,0.08,0.72,-0.58,-0.38,-87.42,26.70,141.15,30.97,-607.85,732.06,627.32,-0.72,1.30,-0.01,-336,-32,-474,0.11,0.67,-0.54,-0.49,-95.04,33.03,125.65,29.80,male2_streching_leg
76,327627,8.00,-32.04,-1383.91,0.04,3.77,-0.08,-346,-43,-474,0.08,0.72,-0.58,-0.38,-86.92,26.37,141.51,30.96,-612.85,734.13,627.20,-0.64,-0.02,-0.34,-346,-43,-474,0.11,0.67,-0.55,-0.49,-94.38,32.62,126.91,29.81,male2_streching_leg
77,327682,5.68,-29.17,-1384.58,-0.06,3.43,0.00,-346,-43,-474,0.08,0.72,-0.58,-0.38,-86.81,26.24,141.79,30.99,-615.23,732.24,637.57,-0.57,-0.09,-0.19,-346,-43,-474,0.11,0.67,-0.54,-0.49,-94.71,32.83,126.42,29.83,male2_streching_leg
78,327738,-1.28,-28.14,-1376.34,0.22,3.32,0.26,-346,-43,-474,0.08,0.72,-0.58,-0.38,-86.97,26.49,141.51,30.97,-610.78,733.34,637.27,-0.47,0.60,0.15,-344,-102,-469,0.10,0.66,-0.55,-0.50,-96.64,33.44,125.38,29.82,male2_streching_leg
79,327793,3.17,-29.66,-1379.76,0.37,3.78,0.36,-344,-102,-469,0.07,0.70,-0.59,-0.39,-89.73,27.33,140.60,30.99,-611.21,733.34,630.86,-0.39,0.65,0.08,-344,-102,-469,0.09,0.66,-0.56,-0.50,-98.28,33.64,125.50,29.81,male2_streching_leg
80,327849,2.56,-28.50,-1380.19,0.20,3.77,0.14,-344,-102,-469,0.07,0.70,-0.60,-0.39,-90.74,27.34,140.83,30.99,-612.98,726.50,632.57,-0.61,0.05,-0.08,-361,-120,-475,0.09,0.65,-0.56,-0.51,-100.28,34.22,124.36,29.83,male2_streching_leg
81,327906,1.16,-29.11,-1377.81,0.12,2.98,0.24,-361,-120,-475,0.07,0.69,-0.60,-0.41,-92.98,28.53,138.89,30.97,-617.31,732.60,642.58,-0.50,0.37,0.11,-361,-120,-475,0.08,0.64,-0.56,-0.52,-102.33,34.94,122.38,29.81,male2_streching_leg
82,327960,-4.76,-27.89,-1378.48,0.16,4.23,0.12,-361,-120,-475,0.06,0.68,-0.60,-0.41,-94.04,29.07,137.94,30.98,-618.10,731.32,636.60,-0.71,1.21,0.15,-361,-120,-475,0.08,0.63,-0.56,-0.53,-103.28,35.27,121.43,29.82,male2_streching_leg
83,328015,1.95,-29.72,-1378.42,-0.18,4.52,0.02,-361,-41,-479,0.07,0.69,-0.59,-0.41,-92.30,28.82,138.13,30.99,-610.66,735.84,635.50,-0.84,1.27,0.02,-361,-41,-479,0.10,0.65,-0.55,-0.52,-99.45,34.42,123.05,29.82,male2_streching_leg
84,328070,5.31,-28.50,-1383.85,-0.11,4.22,0.02,-361,-41,-479,0.08,0.70,-0.58,-0.41,-90.38,28.39,138.34,30.95,-614.81,731.99,640.20,-0.70,0.80,0.09,-361,-41,-479,0.10,0.65,-0.54,-0.52,-98.22,34.34,122.72,29.82,male2_streching_leg
85,328127,1.04,-30.15,-1382.51,0.09,3.91,0.14,-348,-44,-465,0.08,0.71,-0.58,-0.39,-88.86,27.67,139.66,30.97,-614.07,735.78,638.31,-0.81,0.85,0.18,-348,-44,-465,0.10,0.66,-0.54,-0.50,-96.60,33.66,124.58,29.82,male2_streching_leg
86,328181,2.56,-27.04,-1379.64,0.18,3.93,0.19,-348,-44,-465,0.08,0.71,-0.58,-0.40,-88.65,27.71,139.36,30.97,-616.82,733.03,633.97,-0.46,0.78,-0.04,-348,-44,-465,0.11,0.66,-0.54,-0.51,-97.28,34.16,122.91,29.83,male2_streching_leg
